# This is finesse result simulated at 2020-10-06 15:31:27.008841 
# x pd0_AS pd0_REFL 
54.0 0.870070498517291 0.123934628949731
54.36 0.863141174337905 0.130863953129117
54.72 0.855980589163795 0.138024538303226
55.08 0.848593265774013 0.145411861693008
55.44 0.840983870160324 0.153021257306698
55.8 0.833157208580073 0.160847918886948
56.16 0.825118224520445 0.168886902946576
56.52 0.816871995576057 0.177133131890965
56.88 0.808423730241832 0.18558139722519
57.24 0.799778764623213 0.194226362843809
57.6 0.790942559065758 0.203062568401264
57.96 0.781920694706268 0.212084432760754
58.32 0.772718869947623 0.221286257519398
58.68 0.763342896859554 0.230662230607467
59.04 0.753798697507603 0.240206429959419
59.4 0.744092300212631 0.249912827254391
59.76 0.734229835743194 0.259775291723828
60.12 0.724217533443223 0.269787594023798
60.48 0.714061717297437 0.279943410169585
60.84 0.703768801936969 0.290236325530052
61.2 0.693345288587765 0.300659838879257
61.56 0.682797760964252 0.311207366502769
61.92 0.672132881110938 0.321872246356084
62.28 0.661357385194509 0.332647742272512
62.64 0.650478079249135 0.343527048217887
63.0 0.639501834877617 0.354503292589404
63.36 0.628435584911154 0.365569542555867
63.72 0.617286319030401 0.37671880843662
64.08 0.60606107935065 0.387944048116372
64.44 0.594766955973868 0.399238171493154
64.8 0.583411082510447 0.410594044956574
65.16 0.572000631573455 0.422004495893566
65.52 0.560542810248265 0.433462317218757
65.88 0.5490448555404 0.444960271926622
66.24 0.537514029804492 0.456491097662529
66.6 0.525957616157217 0.468047511309805
66.96 0.514382913877125 0.479622213589896
67.32 0.502797233794261 0.491207893672761
67.68 0.491207893672486 0.502797233794536
68.04 0.479622213587418 0.514382913879604
68.4 0.468047511302921 0.525957616164101
68.76 0.456491097649043 0.537514029817978
69.12 0.444960271904346 0.549044855562676
69.48 0.433462317185516 0.560542810281506
69.84 0.422004495847196 0.572000631619825
70.2 0.410594044894931 0.583411082572091
70.56 0.399238171414109 0.594766956052913
70.92 0.387944048017823 0.606061079449199
71.28 0.376718808316485 0.617286319150536
71.64 0.365569542412096 0.628435585054925
72.0 0.354503292419972 0.639501835047049
72.36 0.343527048020807 0.650478079446215
72.72 0.332647742045827 0.661357385421195
73.08 0.321872246097879 0.672132881369143
73.44 0.311207366211167 0.682797761255855
73.8 0.300659838552425 0.693345288914597
74.16 0.290236325166202 0.70376880230082
74.52 0.279943409766976 0.714061717700046
74.88 0.269787593580738 0.724217533886284
75.24 0.25977529123868 0.734229836228342
75.6 0.24991282672557 0.744092300741452
75.96 0.240206429385397 0.753798698081624
76.32 0.230662229986777 0.763342897480245
76.68 0.221286256850631 0.772718870616391
77.04 0.212084432042567 0.781920695424454
77.4 0.203062567632376 0.790942559834646
77.76 0.194226362023006 0.799778765444016
78.12 0.185581396351329 0.808423731115693
78.48 0.177133130962972 0.81687199650405
78.84 0.168886901963449 0.825118225503572
79.2 0.160847917847759 0.833157209619262
79.56 0.153021256210593 0.840983871256429
79.92 0.145411860539213 0.848593266927809
80.28 0.138024537091043 0.855980590375979
80.64 0.130863951857927 0.863141175609095
81.0 0.123934627618996 0.870070499848026
81.36 0.117240941083982 0.87676418638304
81.72 0.110787120128792 0.88321800733823
82.08 0.104577241125089 0.889427886341932
82.44 0.0986152263655763 0.895389901101445
82.8 0.0929048415865848 0.901100285880437
83.16 0.0874496935895593 0.906555433877463
83.52 0.0822532279629198 0.911751899504102
83.88 0.0773187269057596 0.916686400561262
84.24 0.0726493071547346 0.921355820312287
84.6 0.0682479180154672 0.925757209451554
84.96 0.0641173394996986 0.929887787967323
85.32 0.0602601805693784 0.933744946897643
85.68 0.0566788774887852 0.937326249978236
86.04 0.0533756922857309 0.940629435181291
86.4 0.0503527113228139 0.943652416144208
86.76 0.0476118439796303 0.946393283487391
87.12 0.0451548214467671 0.948850306020255
87.48 0.0429831956323455 0.951021931834676
87.84 0.0410983381818028 0.952906789285219
88.2 0.0395014396115302 0.954503687855491
88.56 0.0381935085569196 0.955811618910102
88.92 0.0371753711352859 0.956829756331736
89.28 0.0364476704240745 0.957557457042947
89.64 0.0360108660546791 0.957994261412342
90.0 0.0358652339221295 0.958139893544892
90.36 0.0360108660108296 0.957994261456192
90.72 0.0364476703364585 0.957557457130563
91.08 0.0371753710040696 0.956829756462952
91.44 0.0381935083823519 0.95581161908467
91.8 0.0395014393939426 0.954503688073079
92.16 0.0410983379216088 0.952906789545413
92.52 0.0429831953300412 0.95102193213698
92.88 0.045154821102929 0.948850306364093
93.24 0.0476118435949158 0.946393283872106
93.6 0.05035271089796 0.943652416569062
93.96 0.0533756918215547 0.940629435645467
94.32 0.056678876986182 0.93732625048084
94.68 0.0602601800293202 0.933744947437701
95.04 0.0641173389232333 0.929887788543788
95.4 0.0682479174037193 0.925757210063302
95.76 0.0726493065089028 0.921355820958119
96.12 0.0773187262271138 0.916686401239908
96.48 0.0822532272528024 0.911751900214219
96.84 0.0874496928493817 0.90655543461764
97.2 0.0929048408178291 0.901100286649193
97.56 0.0986152255697894 0.895389901897232
97.92 0.104577240303884 0.889427887163138
98.28 0.110787119283844 0.883218008183178
98.64 0.117240940217032 0.87676418724999
99.0 0.12393462673184 0.870070500735181
99.36 0.130863950952422 0.8631411765146
99.72 0.1380245361691 0.855980591297922
100.08 0.1454118596028 0.848593267864221
100.44 0.153021255261727 0.840983872205294
100.8 0.160847916888508 0.833157210578513
101.16 0.168886900995927 0.825118226471095
101.52 0.17713312998934 0.816871997477681
101.88 0.18558139537379 0.808423732093232
102.24 0.194226361043804 0.799778766423218
102.6 0.203062566653789 0.790942560813232
102.96 0.212084431066915 0.781920696400107
103.32 0.221286255880264 0.772718871586758
103.68 0.230662229024074 0.763342898442947
104.04 0.240206428432764 0.753798699034257
104.4 0.249912825785442 0.74409230168158
104.76 0.259775290313511 0.73422983715351
105.12 0.269787592673005 0.724217534794017
105.48 0.279943408879167 0.714061718587854
105.84 0.290236324300826 0.703768803166196
106.2 0.300659837711999 0.693345289755023
106.56 0.311207365398216 0.682797762068805
106.92 0.321872245314934 0.672132882152087
107.28 0.332647741295421 0.6613573861716
107.64 0.343527047305475 0.650478080161547
108.0 0.354503291742246 0.639501835724776
108.36 0.365569541774499 0.628435585692523
108.72 0.376718807721532 0.61728631974549
109.08 0.387944047468018 0.606061079999003
109.44 0.399238170911944 0.594766956555078
109.8 0.410594044442876 0.583411083024145
110.16 0.422004495447702 0.57200063201932
110.52 0.43346231684101 0.560542810626012
110.88 0.44496027161723 0.549044855849791
111.24 0.45649109742169 0.537514030045332
111.6 0.468047511137667 0.525957616329355
111.96 0.47962221348657 0.514382913980451
112.32 0.491207893638311 0.50279723382871
112.68 0.502797233828986 0.491207893638036
113.04 0.514382913982929 0.479622213484092
113.4 0.525957616336238 0.468047511130783
113.76 0.537514030058819 0.456491097408203
114.12 0.549044855872067 0.444960271594954
114.48 0.560542810659252 0.43346231680777
114.84 0.572000632065688 0.422004495401334
115.2 0.583411083085789 0.410594044381233
115.56 0.594766956634122 0.3992381708329
115.92 0.606061080097553 0.387944047369469
116.28 0.617286319865622 0.3767188076014
116.64 0.628435585836295 0.365569541630727
117.0 0.639501835894207 0.354503291572814
117.36 0.650478080358628 0.343527047108394
117.72 0.661357386398283 0.332647741068738
118.08 0.672132882410292 0.321872245056729
118.44 0.682797762360407 0.311207365106615
118.8 0.693345290081855 0.300659837385167
119.16 0.703768803530045 0.290236323936977
119.52 0.714061718990463 0.279943408476559
119.88 0.724217535237077 0.269787592229945
120.24 0.734229837638658 0.259775289828363
120.6 0.7440923022104 0.249912825256622
120.96 0.753798699608277 0.240206427858745
121.32 0.763342899063637 0.230662228403385
121.68 0.772718872255524 0.221286255211498
122.04 0.781920697118292 0.212084430348729
122.4 0.790942561582119 0.203062565884903
122.76 0.79977876724402 0.194226360223002
123.12 0.808423732967091 0.185581394499931
123.48 0.816871998405671 0.17713312906135
123.84 0.825118227454219 0.168886900012802
124.2 0.833157211617701 0.160847915849321
124.56 0.840983873301397 0.153021254165625
124.92 0.848593269018014 0.145411858449007
125.28 0.855980592510102 0.138024534956919
125.64 0.863141177785788 0.130863949681233
126.0 0.870070502065914 0.123934625401108
126.36 0.876764188640722 0.1172409388263
126.72 0.88321800963428 0.110787117832742
127.08 0.8894278886749 0.104577238792122
127.44 0.895389903469857 0.0986152239971645
127.8 0.901100288282797 0.0929048391842249
128.16 0.906555436312253 0.0874496911547687
128.52 0.911751901969786 0.0822532254972361
128.88 0.916686403056281 0.0773187244107404
129.24 0.921355822835066 0.0726493046319558
129.6 0.925757212000499 0.0682479154665221
129.96 0.929887790540825 0.0641173369261973
130.32 0.933744949494075 0.0602601779729465
130.68 0.937326252595959 0.0566788748710624
131.04 0.940629437818651 0.0533756896483707
131.4 0.94365241879954 0.0503527086674821
131.76 0.946393286159018 0.0476118413080041
132.12 0.948850308706488 0.045154818760534
132.48 0.951021934533819 0.0429831929332025
132.84 0.952906791995568 0.0410983354714539
133.2 0.954503690575334 0.0395014368916879
133.56 0.95581162163772 0.0381935058293017
133.92 0.956829759065407 0.0371753684016152
134.28 0.957557459780944 0.0364476676860777
134.64 0.957994264152936 0.0360108633140855
135.0 0.958139896286352 0.0358652311806701
135.36 0.957994264196786 0.0360108632702361
135.72 0.95755745986856 0.0364476675984617
136.08 0.956829759196623 0.0371753682703991
136.44 0.955811621812287 0.0381935056547343
136.8 0.954503690792921 0.0395014366741007
137.16 0.952906792255761 0.0410983352112604
137.52 0.951021934836123 0.0429831926308984
137.88 0.948850309050325 0.0451548184166965
138.24 0.946393286543732 0.0476118409232902
138.6 0.943652419224393 0.050352708242629
138.96 0.940629438282827 0.0533756891841953
139.32 0.937326253098562 0.0566788743684601
139.68 0.933744950034132 0.0602601774328891
140.04 0.929887791117289 0.0641173363497331
140.4 0.925757212612247 0.0682479148547752
140.76 0.921355823480897 0.0726493039861251
141.12 0.916686403734926 0.0773187237320959
141.48 0.911751902679903 0.0822532247871191
141.84 0.906555437052429 0.0874496904145923
142.2 0.901100289051551 0.0929048384154706
142.56 0.895389904265643 0.0986152232013792
142.92 0.889427889496104 0.104577237970918
143.28 0.883218010479226 0.110787116987796
143.64 0.87676418950767 0.117240937959351
144.0 0.870070502953068 0.123934624513954
144.36 0.863141178691291 0.13086394877573
144.72 0.855980593432044 0.138024534034978
145.08 0.848593269954426 0.145411857512596
145.44 0.840983874250261 0.153021253216761
145.8 0.83315721257695 0.160847914890071
146.16 0.82511822842174 0.168886899045281
146.52 0.816871999379303 0.177133128087719
146.88 0.808423733944628 0.185581393522394
147.24 0.799778768223221 0.194226359243801
147.6 0.790942562560703 0.203062564906318
147.96 0.781920698093943 0.212084429373079
148.32 0.772718873225889 0.221286254241132
148.68 0.763342900026339 0.230662227440683
149.04 0.753798700560908 0.240206426906113
149.4 0.744092303150527 0.249912824316495
149.76 0.734229838563825 0.259775288903197
150.12 0.724217536144808 0.269787591322213
150.48 0.71406171987827 0.279943407588752
150.84 0.703768804395419 0.290236323071602
151.2 0.693345290922279 0.300659836544743
151.56 0.682797763173356 0.311207364293665
151.92 0.672132883193236 0.321872244273786
152.28 0.661357387148689 0.332647740318333
152.64 0.650478081073958 0.343527046393064
153.0 0.639501836571933 0.354503290895089
153.36 0.628435586473891 0.365569540993131
153.72 0.617286320460576 0.376718807006446
154.08 0.606061080647355 0.387944046819666
154.44 0.594766957136286 0.399238170330736
154.8 0.583411083537843 0.410594043929178
155.16 0.572000632465183 0.422004495001839
155.52 0.560542811003758 0.433462316463264
155.88 0.549044856159183 0.444960271307839
156.24 0.537514030286172 0.456491097180849
156.6 0.525957616501493 0.468047510965529
156.96 0.514382914083777 0.479622213383244
157.32 0.50279723386316 0.491207893603862
157.68 0.491207893603586 0.502797233863435
158.04 0.479622213380766 0.514382914086255
158.4 0.468047510958646 0.525957616508376
158.76 0.456491097167363 0.537514030299659
159.12 0.444960271285563 0.549044856181458
159.48 0.433462316430024 0.560542811036998
159.84 0.422004494955471 0.572000632511551
160.2 0.410594043867535 0.583411083599487
160.56 0.399238170251692 0.59476695721533
160.92 0.387944046721119 0.606061080745903
161.28 0.376718806886314 0.617286320580708
161.64 0.365569540849359 0.628435586617663
162.0 0.354503290725658 0.639501836741364
162.36 0.343527046195984 0.650478081271038
162.72 0.332647740091651 0.661357387375371
163.08 0.321872244015582 0.67213288345144
163.44 0.311207364002064 0.682797763464958
163.8 0.300659836217912 0.69334529124911
164.16 0.290236322707754 0.703768804759268
164.52 0.279943407186145 0.714061720280877
164.88 0.269787590879155 0.724217536587867
165.24 0.259775288418049 0.734229839048972
165.6 0.249912823787677 0.744092303679345
165.96 0.240206426332095 0.753798701134927
166.32 0.230662226819994 0.763342900647027
166.68 0.221286253572368 0.772718873894654
167.04 0.212084428654895 0.781920698812127
167.4 0.203062564137434 0.790942563329588
167.76 0.194226358423001 0.799778769044021
168.12 0.185581392648536 0.808423734818486
168.48 0.17713312715973 0.816872000307292
168.84 0.168886898062159 0.825118229404863
169.2 0.160847913850886 0.833157213616136
169.56 0.15302125212066 0.840983875346361
169.92 0.145411856358806 0.848593271108216
170.28 0.1380245328228 0.855980594644222
170.64 0.130863947504544 0.863141179962478
171.0 0.123934623183224 0.870070504283798
171.36 0.117240936568622 0.8767641908984
171.72 0.110787115536696 0.883218011930325
172.08 0.104577236459159 0.889427891007863
172.44 0.098615221628757 0.895389905838265
172.8 0.0929048367818694 0.901100290685152
173.16 0.0874496887199824 0.90655543874704
173.52 0.0822532230315569 0.911751904435465
173.88 0.0773187219157257 0.916686405551296
174.24 0.0726493021091815 0.92135582535784
174.6 0.0682479129175816 0.92575721454944
174.96 0.0641173343527007 0.929887793114321
175.32 0.0602601753765191 0.933744952090502
175.68 0.0566788722533442 0.937326255213678
176.04 0.0533756870110152 0.940629440456006
176.4 0.0503527060121551 0.943652421454867
176.76 0.0476118386363826 0.946393288830639
177.12 0.0451548160743057 0.948850311392716
177.48 0.0429831902340639 0.951021937232958
177.84 0.0410983327611099 0.952906794705912
178.2 0.0395014341718504 0.954503693295172
178.56 0.0381935031016885 0.955811624365333
178.92 0.0371753656679494 0.956829761799072
179.28 0.0364476649480856 0.957557462518936
179.64 0.0360108605734967 0.957994266893525
180.0 0.0358652284392156 0.958139899027806
